DEPTH_INTERVAL,GR_count,GR_mean,GR_median,GR_std,GR_min,GR_max,VSH_GR_LINEAR_count,VSH_GR_LINEAR_mean,VSH_GR_LINEAR_median,VSH_GR_LINEAR_std,VSH_GR_LINEAR_min,VSH_GR_LINEAR_max,RHOB_count,RHOB_mean,RHOB_median,RHOB_std,RHOB_min,RHOB_max,VP_MPS_count,VP_MPS_mean,VP_MPS_median,VP_MPS_std,VP_MPS_min,VP_MPS_max,VS_MPS_count,VS_MPS_mean,VS_MPS_median,VS_MPS_std,VS_MPS_min,VS_MPS_max,AI_count,AI_mean,AI_median,AI_std,AI_min,AI_max,SI_count,SI_mean,SI_median,SI_std,SI_min,SI_max,VP_VS_RATIO_count,VP_VS_RATIO_mean,VP_VS_RATIO_median,VP_VS_RATIO_std,VP_VS_RATIO_min,VP_VS_RATIO_max,POISSON_RATIO_count,POISSON_RATIO_mean,POISSON_RATIO_median,POISSON_RATIO_std,POISSON_RATIO_min,POISSON_RATIO_max,YOUNG_MODULUS_PA_count,YOUNG_MODULUS_PA_mean,YOUNG_MODULUS_PA_median,YOUNG_MODULUS_PA_std,YOUNG_MODULUS_PA_min,YOUNG_MODULUS_PA_max,RDEP_count,RDEP_mean,RDEP_median,RDEP_std,RDEP_min,RDEP_max,QC_FLAG_COUNT_count,QC_FLAG_COUNT_mean,QC_FLAG_COUNT_median,QC_FLAG_COUNT_std,QC_FLAG_COUNT_min,QC_FLAG_COUNT_max,FEATURE_QC_FLAG_COUNT_count,FEATURE_QC_FLAG_COUNT_mean,FEATURE_QC_FLAG_COUNT_median,FEATURE_QC_FLAG_COUNT_std,FEATURE_QC_FLAG_COUNT_min,FEATURE_QC_FLAG_COUNT_max
"(1650.0, 1700.0]",329,87.7555956043222,87.867095947,11.230255446017718,46.678874969,118.24681854,329,0.527398626803229,0.5287969187219104,0.14083522128958784,0.012267954278982444,0.9097797890286261,0,,,,,,329,2899.3884526994675,2898.0562347668583,62.26791914832285,2794.632000437635,3009.4297421184906,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,329,0.6941885417358663,0.7133393288,0.12610102884951718,0.4345175922,1.1260385513,329,0.0,0.0,0.0,0,0,329,0.0,0.0,0.0,0,0
"(1700.0, 1750.0]",329,87.02599305724316,84.995269775,16.475932537183816,47.338317871,132.70376587,329,0.5178392692789484,0.4927822192893814,0.20558837004410704,0.020537827344421167,1.0,0,,,,,,329,3132.1480236553057,3130.4685679308254,72.66792733459445,3010.1351582604552,3260.823782165851,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,329,0.7704521629592705,0.7448797822,0.23379149043589392,0.5386533737,2.6882557869,329,0.0,0.0,0.0,0,0,329,0.0,0.0,0.0,0,0
"(1750.0, 1800.0]",329,88.27339366005471,88.098388672,11.922305780200222,62.049236298,126.22493744,329,0.5338622935704579,0.5316974905089572,0.14941955744000185,0.2050229854958589,1.0,0,,,,,,329,3405.566704207826,3403.4083540199963,85.91035022786284,3261.651725122208,3558.046472107168,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,329,0.8096895355607903,0.7847152352,0.10134650570438002,0.6695693731,1.4745328426,329,0.0,0.0,0.0,0,0,329,0.0,0.0,0.0,0,0
"(1800.0, 1850.0]",329,95.60764232732826,97.610679626,11.32930689100486,47.71906662,116.28159332,329,0.6258687589499454,0.6509882410993711,0.14207739536486844,0.025312681716960255,0.8851344966688048,0,,,,,,329,3731.3266117878975,3728.488038120693,103.13457380977475,3559.032567004687,3914.88671830309,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,329,0.9523591218024317,0.9332000017,0.18687382105848988,0.6833741069,2.0602064133,329,0.0,0.0,0.0,0,0,329,0.0,0.0,0.0,0,0
"(1850.0, 1900.0]",329,94.4473284225927,96.167106628,11.285045997877443,59.94947052,113.78118896,329,0.611317614826437,0.6328848307541418,0.14152233295261563,0.1786904608776591,0.8537776853258426,0,,,,,,329,4126.063778025454,4122.2267038120635,126.11430605207705,3916.080557820042,4351.281801610273,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,329,1.0534114741626142,1.0428762436,0.12541586163191462,0.7177003026,1.3184081316,329,0.0,0.0,0.0,0,0,329,0.0,0.0,0.0,0,0
"(1900.0, 1950.0]",329,78.9020542504225,78.139007568,7.7050102946453976,61.870735168,104.28204346,329,0.4163690547897862,0.4067999181935777,0.09662619297495426,0.20278445706123588,0.7346517878798601,0,,,,,,329,4614.308924558816,4608.943421470819,157.73427821340175,4352.7566817116785,4897.17240456877,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,329,0.8935962234261399,0.8739233017,0.08393981469862972,0.6553692818,1.2018467188,329,0.0,0.0,0.0,0,0,329,0.0,0.0,0.0,0,0
"(1950.0, 2000.0]",329,58.00622332486626,65.483215332,27.994673103436117,11.386276245,112.16802216,329,0.24597494161686104,0.24808747316329582,0.24928602826418259,0.0,0.8335474506399899,0,,,,,,329,5117.197018129519,5177.524287570237,407.5028794675897,2887.751305601655,5508.412975191317,33,1158.3180512289293,1144.7775791865067,58.8593184183883,1077.7065494686572,1248.9349268972442,0,,,,,,0,,,,,,33,4.059090085408633,4.0727709794277125,0.8561942749808095,2.4559847573409566,5.084796114602544,33,0.4607355882489649,0.4679229400231801,0.022992016042012564,0.40063318775059154,0.47988344591440935,0,,,,,,329,2.1124163548978725,1.3168141842,1.5501904034967113,0.8258316517,6.1804237366,329,0.3708206686930091,0.0,0.6734509742315724,0,3,329,0.0729483282674772,0.0,0.2604477858442268,0,1
"(2000.0, 2050.0]",329,33.81729874421276,23.335819244,26.62436837152946,11.948601723,107.18600464,329,0.09346007011762805,0.0,0.21783645561534284,0.0,0.7710694826836499,285,2.528697467270175,2.5530190468,0.06258848767919789,2.2838115692,2.5821971893,329,3863.3709277469584,3973.298105053459,540.0700950414358,2602.327577298042,4519.758397131641,307,2043.7890243703018,2093.456527233334,251.83465611393757,1349.6743105902688,2489.749099715098,285,9929813.776166191,10231529.614196464,1394319.330282868,6311576.255149579,11546393.554907056,285,5143143.435213767,5074734.311553603,709162.4120428968,3219710.1110914694,6370543.789200638,307,1.9253071601562004,1.9071404585028928,0.12323409076339643,1.489284655625998,2.329597026539506,307,0.3096340382243028,0.31040387705709227,0.04217441524126308,0.08948044813669044,0.387057266615672,285,27848281465.138695,26711886365.86669,6804480858.045174,11548242612.831964,40500916342.91833,329,6.105431272109119,4.1560106277,26.68043877997145,0.9520655274,446.20166016,329,1.78419452887538,1.0,1.4542597349432789,0,8,329,0.0,0.0,0.0,0,0
"(2050.0, 2100.0]",329,150.8761672393617,177.69567871,60.77594547507047,20.158737183,209.82849121,329,0.8095634341292375,1.0,0.3886139021380191,0.0,1.0,329,2.3163386746395136,2.2764527798,0.10796668928314734,2.1954936981,2.5837891102,329,2647.905859194665,2395.0717717052994,578.5107288443546,2282.8071317735125,4424.902509984988,329,1459.6030314781387,1359.2769584660446,271.73840533713127,1130.1567026963087,2462.893038388695,329,6192368.6367623955,5424790.748253066,1717738.9545438385,5017727.532000409,11292853.577938356,329,3407931.938622752,3095259.4099245444,824719.4039284278,2489876.485627805,6362156.398994915,329,1.8079737645056868,1.790835653356012,0.09148610159658693,1.5579890176846343,2.0242654811817036,329,0.2757592198348048,0.273457597789212,0.03249595275094575,0.14969553127998242,0.3385873546629118,329,13316800055.785652,10625113907.060972,6715467679.725922,7533437377.251476,38099322279.12326,329,1.6248776436227963,1.1705446243,1.0533567811013025,0.8579748869,5.9545154572,329,2.264437689969605,2.0,1.0735084959003618,0,4,329,0.0,0.0,0.0,0,0
"(2100.0, 2150.0]",329,181.14560558000912,184.89491272,27.328023783005026,80.121360779,243.85102844,329,0.9886299118394537,1.0,0.0736255429097099,0.43166000748427236,1.0,329,2.295445006668389,2.28581357,0.07069918716848993,2.1177725792,2.6040673256,329,2739.227730663068,2669.1514320435854,289.75050083699944,2374.370259760873,4031.272972527449,304,1698.154820494361,1740.151481013518,177.59458170402922,1312.6550464601041,2288.670598856101,329,6301728.38712241,6083036.154652005,840773.793206676,5111793.8536636345,10389800.121137267,304,3912018.7743445383,4004599.3901106957,482348.64307708445,2964881.2957693553,5959852.325542558,304,1.6244043575933849,1.6312315155665744,0.1150795601056367,1.37282605586881,1.9145105132046234,304,0.1805671359290686,0.19896019656569808,0.07636353543042443,-0.06519439350810373,0.3124074116969033,304,15823495373.92074,15961087089.328053,3703151920.092871,10000311041.392109,33993942539.757362,329,2.2139512054109423,2.1841261387,0.8957702058979425,1.1888465881,6.7358441353,329,2.4711246200607904,2.0,1.093182426102599,0,5,329,0.00911854103343465,0.0,0.09519947569957873,0,1
"(2150.0, 2200.0]",329,120.33858474907296,142.62239075,38.78734492056722,43.707530975,174.47233582,329,0.7564209211638567,1.0,0.3448074616402534,0.0,1.0,329,2.387686564930091,2.4038653374,0.10039359431693173,2.153649807,2.764046669,329,3230.1002962062353,3132.1770184161496,271.6162436269346,2861.661867595246,4252.2470604256005,329,1802.1288833678161,1772.295374668055,141.84521955064358,1565.3173217034084,2407.8145534118803,329,7728312.25225298,7478701.748403874,892308.9175535031,6368728.533158266,11003495.208272705,329,4311661.880933661,4256047.482651572,475857.3984558395,3399891.507379853,6159020.915899697,329,1.7953904025065626,1.8174154605593693,0.1129740562561662,1.3018184807278266,2.1776360208034133,329,0.2669554458634047,0.2828917817628569,0.059139734721739994,-0.21970265215693338,0.36638513619721597,329,19784154796.67094,18850876569.397762,3593854579.9354496,13852804319.52035,35884440922.28056,329,2.9019244711808514,3.1095945835,1.1404129156536755,0.6457986236,6.4446053505,329,0.6778115501519757,1.0,0.7883450253616934,0,4,329,0.00911854103343465,0.0,0.09519947569957873,0,1
"(2200.0, 2250.0]",329,60.15481829427963,54.753356934,17.11304436712791,33.481281281,100.37680817,329,0.19255603425593332,0.11352757920966984,0.202160579502383,0.0,0.6856774186948663,329,2.2776127216659576,2.2408578396,0.13094184607010234,2.1215360165,2.6482293606,329,3257.864684474791,3130.119302706338,391.3921830113183,2889.6583120305568,5024.675867328843,329,1736.9319254744894,1695.1068291535573,177.35017747426747,1565.820029145117,2536.2989087763835,329,7458278.658823015,7086540.043496251,1312682.1174896176,6209025.820926488,13088627.287228856,329,3971940.1673459536,3812322.167627512,615232.2481345857,3364394.8765324363,6701534.132467653,329,1.875885661830796,1.873325424639075,0.11568943141264008,1.623880324846236,2.4795659363730844,329,0.29710495715451646,0.300745065734449,0.03219814236637555,0.194560857544873,0.4028795670859901,329,18172641047.173016,16719823953.455042,5345793775.798816,13752240370.121891,44952204363.66599,329,1.5772873962170215,0.9220568538,1.7786428714986153,0.5080646873,13.281050682,329,0.2553191489361702,0.0,0.9792873085001753,0,6,329,0.0,0.0,0.0,0,0
"(2250.0, 2300.0]",329,75.18554270089058,73.764305115,23.18013235750947,33.423694611,121.79641724,329,0.3775100219456481,0.35193810396273273,0.2794604425755333,0.0,0.9542942277968913,329,2.355287860593617,2.3638734818,0.11611146589771033,2.1249294281,2.7100958824,329,3649.920354679097,3521.2902401417728,475.0892600540884,2953.7734286882114,5090.400461119377,329,1857.1462948555927,1831.2663527102334,142.6605810399295,1588.0890219701098,2297.837795096294,329,8639138.977991188,8287971.389953389,1503124.9155458717,6282249.59279125,13581494.2240168,329,4386343.59933329,4323877.13424673,528286.6436223104,3380675.3179811663,6214270.991121138,329,1.9644720110502154,1.8904573058031375,0.1967745325304073,1.561711245641493,2.5820041735214407,329,0.31604014628729216,0.30573688695576784,0.042621081276757206,0.15252248188589027,0.41176593418487195,329,21654120177.213673,21111557096.602924,4585367466.483028,13930481975.900543,38737942951.44637,329,2.2271737215349545,1.7507168055,2.1825525683089237,0.5070680976,14.862234116,329,0.2948328267477204,0.0,1.1481708886968116,0,6,329,0.0,0.0,0.0,0,0
"(2300.0, 2350.0]",329,95.99466545318845,99.768173218,12.581575341044669,53.24118042,112.68778229,329,0.6307222983762489,0.6780447126926272,0.15778171350109238,0.09456383301513181,0.8400656045037127,329,2.425511834106991,2.4087481499,0.06199398272782741,2.3508780003,2.6582820415,329,3598.835527024124,3474.6368506892936,407.766102554624,3150.6507056717865,5178.482646012478,329,1914.0842449048425,1844.4303766716664,212.5958695827857,1731.1987567390222,2833.106116936951,329,8750684.57953246,8397728.71416647,1233013.1445864995,7494733.82909064,13486543.382178994,329,4654349.104806484,4452196.3389791595,649342.8216744786,4086934.96717443,7400581.121328823,329,1.8813270705375207,1.8790673661496025,0.07975961633970924,1.6330438022845457,2.122126836554485,329,0.30081876013643094,0.30244136376281444,0.023916015058138597,0.20002976787834562,0.35728240683054246,329,23516403702.30781,21384901680.452347,6539335827.570966,18311354898.887886,53579434996.54185,329,3.9452158114820666,3.2257642746,2.254638433044525,1.4929852486,14.184185028,329,0.45896656534954405,0.0,1.2490191867048177,0,5,329,0.0,0.0,0.0,0,0
"(2350.0, 2400.0]",329,91.59365099177204,93.392707825,7.937101574110891,51.866832733,100.93390656,329,0.5755305132426306,0.5980919383534059,0.0995367791909157,0.07732855626137695,0.692663820332199,329,2.405333400136778,2.3979001045,0.04148233075620126,2.3374204636,2.6632213593,329,3503.3968534673118,3451.5216779437005,257.9308956353823,3196.1348210786855,4834.351303274111,329,1837.686947756629,1812.361919401577,116.76421033948968,1725.7784324818977,2531.726028822247,329,8432464.48628456,8275087.69865733,718801.4951051249,7565991.369969208,12019530.747447489,329,4423414.124987248,4340302.192518473,344777.7111199604,4100102.045692134,6342152.04251258,329,1.9064726086319266,1.8897404207648227,0.07213112421560824,1.7072096039112812,2.133574410376536,329,0.3085672861212938,0.3055321330365302,0.019501237417758045,0.23884402139015157,0.35923977288816167,329,21375095136.3522,20635800123.094654,3321281636.386092,18429097118.905544,40607141891.10032,329,3.2753208843045596,3.045440197,1.2551373042378284,2.0598163605,13.793681145,329,0.11246200607902736,0.0,0.6069689432703651,0,4,329,0.0,0.0,0.0,0,0
"(2400.0, 2450.0]",328,93.34769228035061,94.331295013,8.48875596972375,42.751930237,110.31253815,328,0.597668673750574,0.6098624750929265,0.10563544224913599,0.0,0.8102783894504416,328,2.4056760356207314,2.39679920675,0.050548795836803155,2.3232882023,2.6810548306,328,3401.89944941273,3339.112434922163,268.32230198025974,3156.871258411238,5010.305498150463,328,1831.1592520809472,1799.184641954445,135.8018509480037,1716.9361697988968,2585.6320499693006,328,8196157.42107216,8019053.493516995,851073.638549982,7382921.349111718,13430303.223160103,328,4411113.461236278,4314578.533153268,432408.78812950884,3996117.5373491403,6930879.258246365,328,1.8575100388729904,1.8583221134567753,0.03089153785421833,1.743741659010636,1.9599433379649465,328,0.29557768489856995,0.29619795682764943,0.009644169496831504,0.2549782266181192,0.3240290381276586,328,21084608145.055344,20085974105.465508,4245346163.9498925,17804179092.285686,47257012415.58705,328,2.99566164103811,2.9055030345999997,1.0444773031703098,1.0319650173,9.0267915726,328,0.10365853658536585,0.0,0.6119993048208598,0,4,328,0.0,0.0,0.0,0,0
"(2450.0, 2500.0]",329,96.62293406906687,97.870140076,9.205467054071027,51.806533813,118.33552551,329,0.6386012241915933,0.6542420557670154,0.11544296528836581,0.07657236582719279,0.9108922361862112,329,2.4128866231899697,2.4118196964,0.055094627615649386,2.2841844559,2.6346917152,329,3540.4608711954434,3496.300082145901,161.53783236853008,3294.4854311947397,4549.925716323714,329,1890.9010407141304,1887.347158394824,65.57794345674998,1773.4792776653883,2308.414455690811,329,8545512.552248407,8408593.563393535,500236.19425647514,7814882.675615396,11774508.335169725,329,4563678.642483816,4492365.9693838395,220365.7042560779,4245391.726421829,5973821.759780116,329,1.8721783341424305,1.8690073199057957,0.046285914908810906,1.665252632662106,2.049376560217153,329,0.29960418479287054,0.299453580143181,0.014254164121350102,0.21800265372239938,0.34374727952135953,329,22465296761.2538,22014798386.99128,1963784842.696231,19775871510.99276,36590105983.42908,329,2.870217975512462,2.9249477386,0.4898066892064642,1.0985113382,4.076066494,329,0.5106382978723404,0.0,0.8663998365071022,0,2,329,0.0,0.0,0.0,0,0
"(2500.0, 2550.0]",329,92.21393539991185,94.432846069,12.993519510803344,53.375133514,122.14819336,329,0.583309311534688,0.6111359960304242,0.16294778016678801,0.09624369806598465,0.9587057452323349,329,2.417026917624316,2.4142632484,0.07215539429143603,2.2921893597,2.6165525913,329,3718.523729581404,3676.7131184516807,219.08871443749774,3293.2994518720297,4589.249776742597,329,2020.6422139460276,1991.4339333097416,144.1102693323039,1766.4796252858944,2600.657097875436,329,8997611.786745219,8847097.21606648,754096.3864954509,7577624.1026045205,11972584.736209203,329,4890405.082443142,4762279.68394684,472617.77332150546,4064531.264448871,6789307.331888537,329,1.842227987997482,1.8492797139299086,0.05082000057131374,1.6264253650914249,1.9758596990850006,329,0.29001673557387897,0.2933743809477333,0.01745602440579024,0.19609656734378567,0.32782496916409737,329,25632129729.78758,24409661800.4274,4469262957.342202,18639607967.96271,44596894694.46621,329,3.5335686590902733,3.4019217491,1.0249015544513391,1.0011326075,7.0144839287,329,1.2613981762917934,2.0,0.9776773072910026,0,4,329,0.0,0.0,0.0,0,0
"(2550.0, 2600.0]",329,80.67352030560487,89.774902344,18.25704560439806,42.764884949,110.0707016,329,0.43909966742925727,0.5527221390689208,0.2279338010072008,0.0,0.8072455907577604,329,2.4660939619547113,2.4596965313,0.11836805879719768,2.2202558517,2.7061901093,329,4026.7822325567163,3688.665252532298,647.3311097944884,3331.5264427315533,5951.184602544719,329,2249.438019714657,2006.0981030521546,439.2377875259298,1863.077834861874,3518.4839466090802,329,9987028.606366316,8931113.869998336,2035507.4599655413,7829041.564249769,15928885.248677002,329,5586384.201756421,4895133.6282566935,1340589.0197307805,4309049.55943733,9447535.209435724,329,1.8009646490754858,1.8238484483250759,0.07857926863940733,1.5664848754331921,2.0358703739367425,329,0.2737543002040786,0.2850777932112028,0.03305717673433898,0.15609144772343808,0.3410057684812439,329,33191967514.114597,25078751447.952374,14824339446.9369,20642084054.58934,80453917929.09024,329,12.36112990055076,3.2474606037,70.78376270804817,0.7237936854,1122.036377,329,1.6808510638297873,2.0,1.913916749041762,0,6,329,0.0,0.0,0.0,0,0
"(2600.0, 2650.0]",329,93.08529768588754,94.813720703,8.84821008030042,56.215797424,118.22121429,329,0.5942368012038837,0.6159124290884987,0.1109627141311161,0.13186760103927467,0.9094586939091038,329,2.443609278974772,2.4688439369,0.09206308829720893,2.2214567661,2.6677370071,329,3767.2854696638306,3693.2052577751915,226.88734524560041,3541.2813153716615,4848.843093106715,327,2089.7891640641346,2059.0397683050965,129.0388712525799,1947.1343444407917,2696.1973798910617,329,9216653.150255434,9033765.563023468,817794.8118902271,7998067.929826304,12876621.371084431,327,5112252.096441397,5013647.792892595,462630.4007459395,4437364.608630405,7192745.528781443,327,1.8038509358024168,1.799068589561205,0.05162313944501128,1.5844408116981732,2.0926722279464576,327,0.276936727444278,0.2764511684639766,0.018287902510779296,0.16897341127667845,0.3520393586951917,327,27407847085.81479,26055544861.394608,4332176882.4803295,22544261804.707745,49383746083.91469,329,4.082333241917933,4.0622735023,1.379303079154314,1.9708014727,11.108030319,329,1.1458966565349544,1.0,1.293743104713948,0,6,329,0.0,0.0,0.0,0,0
"(2650.0, 2700.0]",329,98.74552404990578,98.878540039,5.797386056005373,68.023391724,116.9673233,329,0.6652199802025719,0.6668880933055363,0.0727032570205884,0.27994305347503007,0.8937340279922399,329,2.459203014979331,2.4733586311,0.04707654604447019,2.3367938995,2.61840415,329,3618.0382363108597,3596.343626517163,115.63704233094714,3454.5103606045573,4123.0950108558245,329,2006.774881632398,1983.8408428453731,72.49295296931881,1897.1685276839676,2458.545245394353,329,8896974.503818586,8837321.350798624,321481.1666543491,8269171.253832184,10747169.207343958,329,4935319.9829731835,4895491.300612303,212080.73376636143,4444936.690087675,6408390.2230231725,329,1.8034343765679,1.8010393036079497,0.0332048209384289,1.669682743809086,1.9793638431214449,329,0.27750643445415596,0.2771580367617036,0.011599659294696722,0.2203329884317633,0.32864278505219463,329,25329912469.33195,24847352786.49716,1907309546.586395,22345476577.256626,38573293003.0579,329,5.159692686020365,5.1609902382,0.9906636579241395,2.888979435,10.106359482,329,1.006079027355623,0.0,1.2097014370936192,0,4,329,0.0,0.0,0.0,0,0
"(2700.0, 2750.0]",329,95.68197786048935,96.976608276,13.443298841506364,35.943782806,126.0996933,329,0.6282562199066516,0.6430365449585407,0.16248151425874643,0.0,1.0,329,2.4895786137577507,2.4972395897,0.06843748305485522,2.2783999443,2.7400813103,329,3742.5543326369116,3681.711909717819,297.74386859377887,3339.684796500525,4949.51963296548,329,2097.6063037778863,2080.426246651767,167.5857830253506,1836.9486566639912,2779.618340181167,329,9328954.936906714,9083690.466022532,950287.6803103681,8275534.588142365,13321913.330200199,329,5228406.863067518,5162060.143095525,529009.3092896756,4571834.2017015405,7488174.52411997,329,1.784927354576293,1.779119232577665,0.0424765478619923,1.689424815802386,1.9398046451136621,329,0.27038972792148697,0.2690814086410977,0.015363830024848544,0.23033555761075675,0.3190269335258308,329,28073968538.599163,27052599461.231113,5495113856.4829235,21651832201.587593,52701253520.10855,329,5.795714318936778,5.3996071815,4.006829544988942,2.8380935192,53.574066162,329,1.3860182370820668,1.0,1.477448034547525,0,6,329,0.0,0.0,0.0,0,0
"(2750.0, 2800.0]",329,100.19054670240426,98.714637756,12.856096258788297,50.925964355,139.42700195,329,0.6806852301403116,0.664832644575351,0.15499320527178642,0.06552941181119493,1.0,329,2.518109251302128,2.512485981,0.04424683830743329,2.3639376163,2.7463290691,329,3741.2504213263082,3743.8898749025975,281.05760036178646,2955.3571561078393,5252.110135572092,329,2090.0748012286062,2090.6449909413436,145.71130433671775,1755.3244477906017,2786.3244030590736,329,9431849.516397407,9418077.986502063,883596.2698828019,6986616.050986041,14389707.433431704,329,5268198.240324891,5256978.045726277,457595.6355720887,4326117.497711443,7638563.285716872,329,1.7901743728729302,1.7890405763626576,0.05124350557438769,1.512608635028821,1.9956578016946078,329,0.27174101531243816,0.2727960725418793,0.02222810640013648,0.11179668589968098,0.33236384098157074,329,28179238775.912205,28038133114.68554,4793952023.015143,19805803432.90111,55480657003.02152,329,6.137981382914286,5.7938160896,2.175741866764628,4.0561289787,19.674247742,329,1.4984802431610942,2.0,1.2472521506094671,0,4,329,0.0,0.0,0.0,0,0
"(2800.0, 2850.0]",329,113.91904461044072,114.57052612,9.706652024903748,85.812583923,140.59870911,329,0.8486169471326876,0.863676522813116,0.11041857136130252,0.50303190768249,1.0,329,2.515733134780851,2.5276286602,0.04763523534820447,2.3100903034,2.6354007721,329,3566.4300751158044,3590.100135413966,268.0324443552089,2926.039781232082,4136.446727067629,329,1959.0637505018317,1977.4225423629412,151.49590319407451,1585.5711668795661,2246.5695101934402,329,8983260.120254055,9093681.619908197,819829.2523894536,6765744.554079904,10781888.978941506,329,4934180.606257356,4996060.8726916965,454668.3450063159,3671134.9935374046,5796041.473963603,329,1.8220007767042146,1.8100963227868918,0.0669326544515854,1.592304137751176,2.169537978042507,329,0.2826237138652335,0.28035964505128586,0.021590741981440415,0.17435884630958923,0.3651162239956481,329,24956609604.094788,25360791440.190273,4069376693.7250433,15067792330.360798,33360188497.750378,329,4.664544300468997,4.5501303673,0.6646414798702586,3.3059597015,7.1346182823,329,0.2127659574468085,0.0,0.6512333116131612,0,4,329,0.0,0.0,0.0,0,0
"(2850.0, 2900.0]",329,106.95187241107904,106.99430847,9.713339524408635,66.456199646,149.33737183,329,0.7661347852459592,0.7686654792616363,0.11627737843103708,0.26028937380858164,1.0,329,2.569135765175684,2.5600447655,0.036654590295306065,2.5124249458,2.7244865894,329,3891.8641708764108,3847.8989659793356,193.29822482023383,3491.865032798848,4754.531013252953,329,2169.710173233129,2150.3420944069176,119.98250347927285,1868.2118119279544,2749.8623613593604,329,10002457.064458312,9837661.965565922,594207.69881456,8897509.713114604,12928125.754278941,329,5576170.071872896,5517721.544901272,356422.0384388812,4790722.474465413,7477197.291492538,329,1.7947402884300692,1.787741381031842,0.04538415016054365,1.7100948276006382,2.176246316473477,329,0.2740538414067328,0.2723152923021339,0.013861362452229353,0.24018204043513147,0.36616874408738065,329,30918501497.738964,30201329143.989346,3737168090.5149665,24454650894.737633,51348717891.92222,329,4.952874080754712,4.8484005928,0.6088588983885259,3.979726553,8.1804676056,329,0.2887537993920973,0.0,0.8106914939400814,0,4,329,0.0,0.0,0.0,0,0
"(2900.0, 2950.0]",329,86.43365125464133,86.662597656,16.958865197353447,23.381229401,125.57118988,329,0.516147752129973,0.5136916716354724,0.1966991274489987,0.0,1.0,329,2.4395168429100305,2.5023345947,0.23996625744336617,1.3649691343,2.6439681053,329,3843.494526603694,3924.9112760890403,417.6365621123607,2350.640645082129,4756.544543803676,329,2163.7317247416067,2215.489370055835,228.184426648841,1577.9343877577096,2716.589251463645,329,9456988.925292874,9830869.60822538,1650044.2087243658,3336801.031161283,12358595.687597843,329,5312910.836441953,5536988.918848054,897933.4656900566,2196654.8396900464,7145412.059683874,329,1.7790248812733027,1.751450892264079,0.12883576123682094,1.4155844447457822,2.333491823311286,329,0.2609267807844848,0.2581714154421951,0.050638119835274574,0.001932164617868204,0.3875187191492289,329,29516346800.868893,31051786469.865135,7427711332.0174885,7849782678.089041,48376723822.09496,329,4.811216597908511,3.9704310894,3.184161700085635,0.1960632205,16.34390831,329,1.3495440729483283,0.0,2.656562532036226,0,14,329,0.030395136778115502,0.0,0.1719334867869433,0,1
"(2950.0, 3000.0]",329,86.18769467995745,91.636314392,30.44758877297682,12.018399239,135.65370178,329,0.5242123210202895,0.5760655419818212,0.3370310213703348,0.0,1.0,329,2.3567549222158055,2.4710526466,0.346440079654953,1.2595705986,3.2098860741,329,3579.934155828387,3696.060323039075,523.425331008024,2253.414273556006,4448.649027859529,316,2039.219171745346,2045.9946367968678,252.95750027259382,1382.0064116916096,2548.5754909873826,329,8588951.069541194,9181763.589320056,2135228.196491645,2926859.008373156,13939479.430821007,316,4922067.61469988,5090874.763792766,973950.8736835286,1742690.391853521,6953715.942143155,316,1.7871355475947037,1.7741775938102289,0.16094981687684912,1.225782946623844,2.621109916929082,316,0.25602404967266484,0.2671923131449865,0.0889102863367451,-0.49493808883789076,0.41482427595906424,316,25812538232.853485,26632419419.532104,7710878935.888642,5949705381.250784,41159413017.784,329,5.702777598238602,4.1916546822,5.09011682347232,0.6652885675,30.9835186,329,2.115501519756839,0.0,3.7561376367063337,0,16,329,0.09422492401215805,0.0,0.30282726378906655,0,2
"(3000.0, 3050.0]",329,67.40236578594529,60.2202034,25.377354618189447,29.801828384,172.88467407,329,0.27362462051275277,0.18208563966486013,0.272088923663016,0.0,1.0,329,2.4183361204200606,2.4026014805,0.0980845457314564,2.2602529526,2.6405329704,329,3827.5298486833317,3758.941607182628,342.52241601679225,3403.4544545942895,5297.108277022685,329,2211.933510675256,2157.679613606382,218.28024385086954,1942.9126786520756,3163.6569671663674,329,9280355.319066592,9025910.401416808,1153537.370229588,7794239.978506015,13833786.11600481,329,5364670.244004291,5195204.298086804,717430.9369222549,4419560.55675675,8262121.810503544,329,1.7321708541608463,1.7325150416204766,0.0419289105413739,1.5958506609453909,1.9225558753546967,329,0.24898427586026234,0.2502008846317988,0.017858083816007456,0.17673932533893763,0.3145552673189634,329,29975147871.096302,27921597458.96694,7245951114.640791,21848136168.408115,63922254604.21643,329,3.134577726882371,1.3003389835,7.82139977802093,0.6552373767,78.388847351,329,0.3951367781155015,0.0,1.2155399016799788,0,6,329,0.0,0.0,0.0,0,0
